0.015353,17.43,0.02456,21.767
0.025523,18.729,0.020823,9.9477
0.028729,21.354,0.027403,5.4093
0.027086,19.876,0.024375,23.599
0.0041059,19.287,0.010154,13.517
0.007906,12.695,0.012868,15.014
0.012665,14.143,0.020389,13.659
0.025011,8.3674,0.0019355,23.92
0.018636,22.046,0.024761,6.9158
0.0056371,22.721,0.015193,21.182
0.012319,10.184,0.019651,6.5675
0.013062,19.713,0.004067,24.312
0.028917,14.344,0.012581,20.251
0.0048655,21.518,0.02463,8.396
0.025081,15.088,0.0098881,23.004
0.027662,16.299,0.011211,23.615
0.023813,20.759,0.0027309,21.445
0.016901,15.742,0.013351,21.579
0.019794,21.723,0.01448,12.379
0.016019,21.152,0.015643,22.116
0.0083582,8.2727,0.027607,24.35
0.023623,21.261,0.027376,10.829
0.025378,21.634,0.010962,20.579
0.0079782,9.815,0.026586,20.294
0.024644,10.964,0.0079589,9.5205
0.009953,17.026,0.027182,10.054
0.0054201,10.883,0.017971,6.0895
0.02445,5.7943,0.017679,10.982
0.0090542,14.858,0.011035,8.4033
0.027375,18.227,0.0013529,23.128
0.0091258,11.382,0.010392,12.881
0.021491,24.986,0.011361,15.262
0.0069188,13.931,0.028609,10.858
0.013882,13.584,0.0017083,18.159
0.011269,10.319,0.0037472,22.418
0.022156,13.263,0.02986,10.135
0.019053,7.8736,0.0041768,11.502
0.014814,7.9136,0.007997,8.3585
0.022761,24.751,0.012787,19.576
0.010361,9.8484,0.023491,21.248
0.013938,23.127,0.016151,21.33
0.0019062,9.5741,0.029519,20.664
0.0067489,12.814,0.0053343,19.791
0.029085,19.042,0.0040751,15.163
0.018857,7.1903,0.01386,10.333
0.013752,15.771,0.026869,9.4864
0.0070564,15.558,0.028268,17.674
0.010313,5.3274,0.0063673,7.1266
0.0087021,15.128,0.0090406,8.9078
0.02597,23.794,0.026799,11.77
0.012031,20.881,0.01718,15.113
0.0035829,20.519,0.025379,18.924
0.020127,21.11,0.0026067,9.3734
0.027564,10.201,0.014421,18.787
0.029916,17.15,0.012691,14.659
0.02695,15.001,0.014357,8.0205
0.012597,22.242,0.02604,19.976
0.018467,18.434,0.020736,13.335
0.015836,19.176,0.020292,21.931
0.02823,21.681,0.027845,17.31
0.027104,19.384,0.025562,23.381
0.0022541,14.388,0.0048467,13.282
0.013077,12.625,0.0012681,9.2944
0.0060249,11.049,0.020719,24.554
0.0035136,5.7306,0.021863,9.9716
0.015614,11.769,0.021002,22.22
0.018539,6.2463,0.018953,11.471
0.020633,19.574,0.0028463,21.412
0.015538,12.566,0.013548,22.557
0.027279,24.619,0.010832,7.4302
0.016647,10.662,0.01774,16.066
0.025062,9.4663,0.027247,7.8693
0.0062597,22.15,0.015866,20.369
0.017147,15.392,0.0099461,20.724
0.011771,14.907,0.0051919,8.643
0.002144,15.878,0.014336,5.2798
0.013525,17.257,0.014116,6.7269
0.024557,21.551,0.0056621,22.938
0.0068963,6.3409,0.010737,8.739
0.028585,12.025,0.011853,18.057
0.0030549,16.578,0.010568,20.433
0.020965,17.211,0.020235,15.937
0.0068491,18.078,0.0072878,12.162
0.0071957,12.469,0.0088274,9.24
0.0089745,8.2155,0.0032461,6.3152
0.026915,18.252,0.0046218,9.1916
0.024249,19.411,0.003129,8.2084
0.01795,21.985,0.014223,14.468
0.02619,13.075,0.010265,7.0115
0.021055,17.682,0.012449,12.141
0.010624,10.383,0.0049563,22.508
0.0026052,21.48,0.019584,17.409
0.007862,20.565,0.023373,16.375
0.0022157,24.386,0.0089699,23.538
0.02561,14.991,0.02686,18.846
0.0082633,20.811,0.012096,22.604
0.019035,13.965,0.0029684,10.45
0.014495,14.704,0.023136,12.968
0.01197,11.415,0.0054093,24.832
0.0046715,5.9144,0.023411,15.287
0.023414,7.5313,0.018071,21.544
0.011817,14.633,0.023966,22.776
0.017114,9.2692,0.015713,5.3711
0.0026523,14.506,0.025961,22.904
0.011614,13.124,0.026168,15.858
0.016978,18.34,0.029956,20.783
0.021289,10.439,0.0075097,6.5086
0.023761,17.081,0.026222,6.076
0.0053962,22.175,0.022456,15.658
0.018745,16.235,0.019984,23.328
0.023104,23.276,0.01942,9.5973
0.01121,12.401,0.011181,6.5213
0.0047896,6.5472,0.0073361,24.745
0.0053036,16.333,0.029363,24.378
0.019862,11.117,0.01644,11.027
0.0072799,7.1392,0.0050462,14.09
0.01068,8.7435,0.0062475,24.9
0.021471,7.9401,0.016602,12.514
0.016232,15.275,0.023172,21.84
0.0086029,22.298,0.0020852,23.271
0.013856,23.467,0.015925,5.9513
0.0085834,8.443,0.003888,16.224
0.025715,8.6811,0.01171,16.674
0.023263,6.7509,0.0064626,6.6302
0.012298,16.801,0.029012,20.973
0.014956,10.788,0.0087673,11.948
0.010494,23.723,0.01855,15.552
0.024001,20.642,0.024712,15.796
0.0081968,16.686,0.01544,7.5032
0.018372,14.935,0.018698,18.714
0.017611,23.924,0.012946,21.624
0.0084766,23.689,0.019539,7.5701
0.029301,5.2856,0.0093653,11.6
0.015908,18.597,0.022043,7.6521
0.0027053,8.6236,0.021756,16.879
0.0167,5.374,0.022471,10.954
0.014574,20.639,0.024298,24.845
0.0020828,16.488,0.017381,22.872
0.014789,22.505,0.001175,13.25
0.025788,21.908,0.017081,23.204
0.0088531,15.447,0.010577,16.907
0.020516,20.776,0.026726,7.8013
0.016396,8.6787,0.0016035,18.398
0.027712,19.212,0.028851,8.4661
0.0203,6.5627,0.019222,21.847
0.02199,5.6208,0.014972,18.735
0.026467,23.379,0.022127,15.414
0.026731,16.671,0.027132,15.639
0.023208,6.911,0.018334,15.833
0.0045715,15.165,0.027064,5.4983
0.02483,19.08,0.021318,17.1
0.0023942,6.479,0.025638,17.846
0.0091841,16.185,0.01878,19.742
0.0056615,20.246,0.0051679,18.526
0.026843,10.53,0.0184,18.167
0.0066225,11.222,0.015798,24.216
0.02386,10.052,0.021407,24.037
0.0097705,9.1817,0.028533,6.4199
0.0058773,15.074,0.015217,5.6682
0.015662,6.2326,0.022261,7.7047
0.012472,24.055,0.014829,17.968
0.025539,17.662,0.028156,19.439
0.0096101,17.892,0.018357,15.736
0.014733,14.525,0.0013043,9.4716
0.027186,24.094,0.005916,24.57
0.007395,16.946,0.022896,23.077
0.024057,20.303,0.018499,18.279
0.010268,13.703,0.027304,13.184
0.020193,10.748,0.029891,16.145
0.0017915,24.011,0.029259,11.676
0.0027501,21.216,0.01786,22.018
0.019646,17.781,0.0057806,8.9805
0.0016502,18.845,0.0046676,24.164
0.028003,19.151,0.011485,20.851
0.0041436,21.939,0.025853,19.128
0.024893,9.556,0.011974,13.917
0.012425,9.2978,0.02325,7.3277
0.011846,21.843,0.0062064,19.085
0.016086,9.934,0.028063,17.186
0.0078282,9.0628,0.0085082,9.1465
0.024737,16.623,0.016988,8.5036
0.0093921,8.3161,0.009235,5.0928
0.0052359,8.8194,0.018268,8.9444
0.0098404,21.669,0.0034116,20.696
0.01751,7.962,0.029538,18.102
0.026024,8.0184,0.016551,8.1975
0.015179,14.204,0.01472,7.3948
0.0057511,12.1,0.019123,5.0198
0.014191,19.903,0.024889,23.648
0.021898,22.095,0.016105,6.3917
0.024384,16.368,0.010301,8.7823
0.0075869,12.307,0.0035969,7.2253
0.02252,19.758,0.029729,16.558
0.0066976,5.4967,0.018882,9.256
0.020062,21.299,0.0082253,7.178
0.0051553,19.554,0.01205,19.305
0.026391,23.038,0.0023694,22.711
0.022959,5.952,0.023599,10.372
0.029436,23.484,0.02978,23.305
0.0032627,24.25,0.029066,11.402
0.028117,6.6392,0.027889,14.624
0.0028441,14.021,0.019725,6.8459
0.015038,12.174,0.0069172,15.997
0.026784,22.85,0.0030338,18.634
0.020574,8.3205,0.0015187,20.922
0.014381,16.127,0.008561,24.621
0.0040457,13.411,0.010778,10.099
0.018877,24.803,0.020079,16.497
0.012626,12.076,0.0035288,19.635
0.0015652,20.324,0.019323,11.275
0.00854,20.382,0.0047542,16.989
0.0024797,12.9,0.015484,10.756
0.0063841,13.748,0.011846,22.122
0.029961,16.441,0.02278,21.103
0.015748,22.034,0.011533,17.804
0.022908,11.751,0.013743,13.865
0.02227,11.648,0.028342,5.8185
0.027921,15.562,0.026639,13.017
0.029612,11.164,0.015563,13.157
0.014887,23.83,0.02895,19.689
0.01974,10.925,0.025805,8.6101
0.0064458,16.276,0.018153,14.79
0.0032611,20.084,0.025163,9.0801
0.0204,22.986,0.019081,13.818
0.019209,18.159,0.024938,5.3295
0.025278,12.768,0.01638,7.9664
0.023589,6.6995,0.019896,12.576
0.011493,10.116,0.0068945,11.603
0.010874,7.8249,0.0010725,24.413
0.017036,19.829,0.020861,16.581
0.011331,14.82,0.0033721,24.507
0.0049354,8.1479,0.0036742,17.73
0.022322,24.662,0.010206,20.145
0.02307,5.7038,0.0039422,19.497
0.013246,13.904,0.017492,17.701
0.01084,9.7543,0.0074535,16.416
0.024935,15.911,0.011625,20.342
0.010789,23.416,0.014895,24.717
0.010453,19.655,0.00987,12.269
0.024699,8.0843,0.0081853,17.506
0.0095506,15.703,0.0022189,22.575
0.026449,6.1719,0.017013,23.188
0.026271,20.066,0.013148,14.876
0.0036153,17.946,0.028596,19.37
0.007345,15.208,0.0027617,11.834
0.0038183,7.299,0.0018089,16.737
0.022713,5.2197,0.00698,6.1228
0.0094535,24.868,0.012222,21.89
0.028857,22.784,0.025679,5.0751
0.0018613,7.7979,0.0010385,14.522
0.02022,13.171,0.017798,8.1258
0.021072,12.677,0.019189,18.02
0.029223,17.167,0.014063,19.556
0.0088907,18.835,0.0043859,6.6818
0.019704,18.902,0.013769,21.717
0.0039224,23.327,0.023822,21.071
0.017908,20.437,0.025754,13.999
0.011664,18.081,0.028215,5.6135
0.019504,17.608,0.00715,9.6059
0.0097074,24.216,0.0026349,11.17
0.022683,5.5803,0.0067663,17.215
0.010717,14.756,0.015068,16.451
0.0023094,19.031,0.015774,10.902
0.0065638,13.111,0.0065793,14.998
0.026163,12.487,0.0083004,11.235
0.027523,13.39,0.011436,17.475
0.029494,16.111,0.025339,18.584
0.001735,9.6839,0.016304,17.614
0.026578,18.685,0.015343,9.8733
0.022831,8.7949,0.015096,19.331
0.022099,16.073,0.0045106,24.966
0.029408,6.9784,0.024369,14.949
0.022437,6.2869,0.0024712,10.763
0.0038678,8.4216,0.026555,22.261
0.0015909,9.0063,0.0033185,6.6448
0.017837,6.5078,0.014246,15.889
0.02081,16.017,0.0089244,18.465
0.023358,6.112,0.028445,17.796
0.0031326,13.793,0.019487,8.8149
0.0050785,23.909,0.024071,10.595
0.013625,24.952,0.01042,14.723
0.027267,11.959,0.021594,14.348
0.025145,8.0509,0.021518,7.2993
0.0061527,24.539,0.0024243,20.495
0.001348,23.552,0.012281,20.186
0.015426,9.2371,0.018173,11.082
0.0083758,9.1039,0.0055866,12.608
0.01104,12.266,0.016025,23.472
0.0072539,24.179,0.0043382,13.535
0.004361,18.394,0.026432,13.446
0.01275,20.863,0.021661,7.2754
0.013178,13.866,0.0028745,14.034
0.021612,15.288,0.025063,21.025
0.010046,5.1754,0.025266,7.9587
0.0050547,7.077,0.013606,15.14
0.0062125,19.471,0.0094826,13.636
0.011427,20.015,0.012316,24.13
0.014978,22.828,0.022855,5.2204
0.016546,17.524,0.012375,7.796
0.016461,12.961,0.029118,17.01
0.0055393,17.596,0.016022,14.564
0.025832,16.775,0.021169,5.5351
0.01605,19.611,0.0091391,14.129
0.023522,16.558,0.007259,13.436
0.012882,12.398,0.010873,16.814
0.020433,11.243,0.027651,15.067
0.021233,17.326,0.021945,18.3
0.025677,7.4585,0.02412,13.933
0.01018,11.456,0.020343,9.0264
0.020865,5.1252,0.027733,18.886
0.0011511,24.702,0.016885,15.381
0.015888,7.64,0.027795,19.268
0.028813,9.9745,0.0061033,22.377
0.009647,17.729,0.0098011,20.058
0.010931,19.792,0.01501,15.512
0.003381,19.929,0.020097,13.374
0.022584,16.417,0.0097569,11.342
0.025344,18.997,0.027986,18.655
0.018184,22.958,0.023691,11.85
0.020775,23.045,0.0050895,6.2142
0.028992,13.81,0.0096719,17.522
0.019596,17.985,0.0092566,22.672
0.019993,14.471,0.0068112,8.2885
0.0044396,17.287,0.020455,24.455
0.0012186,18.608,0.014773,22.967
0.016503,18.555,0.013992,6.9857
0.020919,7.2189,0.023276,10.501
0.029305,22.579,0.0065411,12.958
0.002347,13.549,0.016794,8.8513
0.018304,15.509,0.026986,18.235
0.028198,18.65,0.024514,6.9419
0.026318,6.8416,0.0078378,12.465
0.0031493,14.276,0.020526,6.2531
0.0059393,13.306,0.026354,20.462
0.026632,24.292,0.016726,12.759
0.029793,13.626,0.0093103,9.7071
0.014247,11.629,0.027548,16.797
0.0033433,24.779,0.0078595,9.0569
0.027407,9.6115,0.029631,8.5611
0.0046289,15.407,0.027449,19.466
0.01678,9.8802,0.0066682,23.681
0.012527,6.0318,0.023071,22.198
0.023954,5.2781,0.0081283,17.339
0.009292,10.802,0.022365,10.658
0.019252,11.708,0.018017,12.709
0.014305,13.019,0.016671,5.4538
0.0047193,13.443,0.0099994,20.909
0.01466,19.345,0.0080752,5.6877
0.0010188,20.553,0.024447,11.728
0.0095245,22.388,0.0073878,18.485
0.023711,8.9612,0.028829,14.185
0.028297,24.899,0.023998,15.205
0.016734,21.599,0.0021028,19.197
0.018059,16.983,0.013506,17.258
0.019276,17.043,0.0061549,22.311
0.022993,11.14,0.029217,24.12
0.01333,8.4866,0.011296,8.6842
0.028347,21.81,0.010498,12.105
0.017574,14.3,0.017627,14.232
0.0058299,22.239,0.02209,13.218
0.018252,17.509,0.0019026,21.481
0.017262,12.842,0.025458,23.903
0.0066312,22.449,0.0053664,20.019
0.011915,5.0402,0.0094163,19.807
0.008788,19.488,0.0088507,8.0916
0.0043908,14.046,0.012142,8.2434
0.0071239,11.311,0.01345,9.7404
0.026675,6.4239,0.020937,10.168
0.0029904,23.567,0.0049039,12.306
0.0011038,14.772,0.019754,13.565
0.028446,9.337,0.021108,16.273
0.025463,9.4895,0.0044671,10.316
0.0081281,20.158,0.022578,11.906
0.0029358,5.5227,0.011558,6.1859
0.010532,23.962,0.0019917,19.865
0.019479,19.975,0.012504,19.896
0.012083,10.461,0.017459,19.03
0.021858,8.1614,0.0022077,5.1744
0.021997,11.807,0.0060306,14.261
0.029656,8.5954,0.021571,7.9102
0.014102,5.969,0.028673,21.206
0.013559,7.6931,0.0086489,8.5523
0.0036795,22.679,0.013008,21.38
0.016308,7.5079,0.024819,17.122
0.017437,7.4047,0.015318,5.7731
0.021764,14.435,0.026246,14.066
0.011724,5.4744,0.0064217,7.4472
0.018933,23.629,0.011131,5.5779
0.0040158,10.039,0.023753,9.3435
0.014015,18.949,0.013677,12.234
0.021652,21.411,0.0036143,23.978
0.019942,12.144,0.017199,6.0086
0.024136,9.3817,0.0095897,21.76
0.024168,5.4223,0.025211,16.682
0.017683,10.688,0.025124,7.6142
0.015131,16.735,0.016511,23.78
0.0077554,20.454,0.0075896,12.864
0.027903,18.475,0.029695,11.975
0.022176,23.851,0.02297,23.82
0.02805,23.235,0.011006,21.122
0.019402,24.452,0.0052379,20.608
0.0019804,13.226,0.028138,10.709
0.014547,5.8614,0.0095795,6.8254
0.018124,22.52,0.019928,18.347
0.015277,14.566,0.018661,16.933
0.015725,17.834,0.008327,12.648
0.017807,20.981,0.0076137,22.321
0.029161,15.634,0.019356,22.468
0.013369,22.908,0.020659,10.273
0.02238,8.8797,0.021256,19.217
0.019146,9.4356,0.023038,12.544
0.018042,22.712,0.0047816,12.039
0.016882,13.676,0.015511,14.824
0.020362,21.052,0.0031931,16.096
0.013438,12.938,0.0055026,7.0687
0.0052307,11.323,0.0084308,19.951
0.012807,22.425,0.0018515,13.105
0.018591,10.335,0.021034,16.307
0.011108,21.187,0.014544,18.434
0.028545,23.199,0.0030193,23.734
0.021398,5.0137,0.012721,6.3395
0.014455,10.245,0.014646,5.8988
0.011544,9.7823,0.0071028,17.9
