0.33234,0.56754,0.8138,1.064,1.3267,1.5885,1.849,2.119,2.3912,2.6585,2.9294,3.2089,3.4852,3.7598,4.0407,4.3272,4.6099,4.8948,5.1886,5.4842,5.7761,6.0789,6.3885,6.6993,7.0072,7.3394,7.6728,8.0047,8.3534,8.7174,9.0852,9.4603,9.8593,10.272,10.69,11.126,11.594,12.069,12.559,13.078,13.622,14.183,14.762,15.378,16.022,16.684,17.371,18.101,18.859,19.649
0.27769,0.47447,0.68156,0.8917,1.1142,1.3377,1.5616,1.7913,2.0281,2.2633,2.5014,2.7456,2.9965,3.248,3.5011,3.7625,4.0334,4.3063,4.5821,4.8658,5.162,5.4636,5.771,6.0827,6.4129,6.7537,7.1019,7.4593,7.8255,8.2199,8.6221,9.0399,9.4683,9.9174,10.393,10.885,11.396,11.925,12.484,13.073,13.687,14.326,14.994,15.699,16.442,17.224,18.038,18.894,19.792,20.747
0.44197,0.75485,1.0825,1.4154,1.7653,2.1139,2.4613,2.821,3.1844,3.5414,3.9031,4.2772,4.6476,5.0155,5.3918,5.7773,6.1586,6.5411,6.9366,7.337,7.7335,8.14,8.5597,8.9832,9.4017,9.8484,10.303,10.759,11.223,11.721,12.227,12.738,13.272,13.838,14.41,15.003,15.631,16.282,16.952,17.65,18.389,19.157,19.945,20.774,21.65,22.555,23.496,24.472,25.509,26.59
0.49707,0.85056,1.224,1.6043,2.009,2.4201,2.8354,3.26,3.7075,4.1584,4.6187,5.0892,5.583,6.0902,6.6085,7.1382,7.6889,8.2649,8.8616,9.4734,10.105,10.757,11.448,12.163,12.903,13.666,14.456,15.289,16.165,17.067,18.005,18.972,19.987,21.059,22.174,23.326,24.526,25.777,27.099,28.48,29.921,31.417,32.985,34.646,36.398,38.235,40.155,42.185,44.325,46.619
0.55302,0.94541,1.3576,1.7769,2.2201,2.6651,3.1112,3.5707,4.0437,4.5136,4.9903,5.4814,5.9842,6.4888,6.9984,7.5256,8.07,8.6182,9.1725,9.7458,10.343,10.947,11.562,12.189,12.854,13.532,14.222,14.927,15.669,16.444,17.229,18.041,18.881,19.771,20.685,21.622,22.602,23.632,24.705,25.811,26.957,28.171,29.443,30.766,32.135,33.572,35.097,36.681,38.346,40.073
0.21694,0.37066,0.5327,0.697,0.87133,1.0468,1.2227,1.4027,1.5892,1.7747,1.9624,2.1545,2.3531,2.5525,2.7533,2.9598,3.1745,3.392,3.6123,3.8365,4.072,4.3135,4.56,4.8102,5.0707,5.3437,5.6241,5.9115,6.2061,6.5176,6.8419,7.1788,7.5241,7.8844,8.263,8.6608,9.073,9.5008,9.9488,10.421,10.919,11.436,11.978,12.544,13.145,13.78,14.441,15.138,15.868,16.641
0.14382,0.24575,0.35279,0.46156,0.57637,0.69144,0.80653,0.92511,1.0465,1.1667,1.2885,1.414,1.5413,1.6684,1.7971,1.9302,2.0658,2.2015,2.3391,2.4822,2.6289,2.7761,2.9246,3.0819,3.2427,3.4057,3.5697,3.7449,3.9245,4.1085,4.2958,4.4924,4.6987,4.909,5.1263,5.353,5.5927,5.8396,6.0937,6.3612,6.6424,6.9355,7.2389,7.5545,7.8904,8.2404,8.6046,8.9839,9.3824,9.8061
0.31072,0.53043,0.76053,0.99405,1.2393,1.4833,1.726,1.9773,2.2302,2.4783,2.7296,2.9878,3.2424,3.4955,3.7542,4.0162,4.2736,4.5347,4.8026,5.0696,5.332,5.609,5.8872,6.1643,6.4479,6.7436,7.0394,7.3315,7.6547,7.9766,8.3007,8.6438,9.0014,9.3639,9.7399,10.14,10.552,10.974,11.419,11.891,12.373,12.871,13.403,13.956,14.529,15.12,15.748,16.408,17.086,17.784
0.4984,0.8515,1.2218,1.5981,1.9945,2.3908,2.7865,3.1953,3.6113,4.0218,4.4373,4.8676,5.299,5.7279,6.1648,6.6164,7.0701,7.5222,7.9874,8.4671,8.9509,9.4346,9.9364,10.457,10.979,11.509,12.059,12.636,13.217,13.807,14.432,15.078,15.741,16.42,17.136,17.885,18.651,19.446,20.283,21.16,22.067,23,23.995,25.035,26.112,27.23,28.405,29.647,30.938,32.27
0.38267,0.65379,0.93812,1.2271,1.5315,1.8359,2.1399,2.4538,2.7735,3.0888,3.4081,3.7386,4.0702,4.3999,4.7356,5.0826,5.4313,5.7788,6.1362,6.5048,6.8766,7.2483,7.6336,8.0332,8.4346,8.8412,9.2636,9.7068,10.152,10.605,11.085,11.581,12.089,12.609,13.159,13.733,14.319,14.93,15.571,16.243,16.937,17.654,18.416,19.213,20.037,20.893,21.796,22.747,23.735,24.755
0.4762,0.81373,1.1676,1.5275,1.9065,2.2855,2.6643,3.0557,3.4544,3.8481,4.247,4.6601,5.0752,5.4884,5.9091,6.3443,6.7827,7.2203,7.6693,8.1334,8.6031,9.0732,9.5581,10.063,10.572,11.088,11.618,12.181,12.747,13.323,13.924,14.554,15.2,15.858,16.549,17.276,18.02,18.789,19.596,20.447,21.323,22.226,23.183,24.186,25.227,26.306,27.432,28.632,29.875,31.161
0.35574,0.60777,0.87272,1.1417,1.426,1.7111,1.9964,2.2896,2.5907,2.8891,3.191,3.5015,3.8181,4.1348,4.4545,4.7847,5.1239,5.4644,5.8075,6.1648,6.5346,6.9078,7.2864,7.6772,8.0868,8.5055,8.9303,9.3672,9.8287,10.31,10.8,11.306,11.832,12.39,12.966,13.56,14.179,14.83,15.516,16.226,16.965,17.738,18.555,19.415,20.309,21.244,22.221,23.257,24.354,25.494
0.40411,0.69057,0.99127,1.2969,1.6195,1.9426,2.2658,2.5991,2.9402,3.2778,3.6198,3.9728,4.3306,4.6879,5.0501,5.4245,5.8061,6.1883,6.576,6.9792,7.3927,7.8081,8.2275,8.671,9.1254,9.5862,10.051,10.545,11.053,11.574,12.105,12.66,13.244,13.841,14.456,15.097,15.777,16.477,17.198,17.954,18.748,19.58,20.44,21.331,22.28,23.271,24.305,25.38,26.5,27.701
0.36073,0.61609,0.88405,1.1561,1.4427,1.7293,2.0152,2.31,2.6102,2.9061,3.2053,3.5146,3.8249,4.1332,4.4467,4.7706,5.0963,5.4211,5.7543,6.0985,6.4466,6.7954,7.1547,7.5297,7.9084,8.2937,8.6873,9.1082,9.5335,9.9677,10.416,10.893,11.386,11.889,12.412,12.964,13.54,14.138,14.754,15.406,16.093,16.806,17.549,18.319,19.142,20.002,20.897,21.834,22.806,23.846
0.25138,0.4305,0.62108,0.81678,1.0236,1.2379,1.4561,1.6794,1.9159,2.1592,2.4108,2.6685,2.9373,3.2199,3.5145,3.8193,4.1358,4.4639,4.8112,5.1771,5.5591,5.9568,6.3714,6.8044,7.262,7.7472,8.2513,8.7817,9.3315,9.9116,10.519,11.166,11.838,12.543,13.276,14.044,14.853,15.711,16.606,17.543,18.523,19.551,20.644,21.802,23.017,24.302,25.653,27.092,28.637,30.284
0.15968,0.27239,0.3904,0.50991,0.63523,0.75958,0.88287,1.0106,1.1383,1.2631,1.3898,1.5183,1.6438,1.7691,1.8973,2.0238,2.148,2.2753,2.403,2.5269,2.655,2.7852,2.9114,3.0425,3.1768,3.3077,3.4444,3.5871,3.7272,3.8731,4.0283,4.1824,4.3415,4.5139,4.6873,4.8667,5.0567,5.2541,5.4556,5.6681,5.8941,6.1256,6.3622,6.617,6.8827,7.1538,7.4345,7.7353,8.0456,8.368
0.18143,0.30978,0.44416,0.58063,0.72389,0.8665,1.0084,1.1554,1.3034,1.4487,1.596,1.7475,1.897,2.0457,2.1978,2.3522,2.5041,2.658,2.8162,2.9744,3.13,3.2936,3.459,3.6241,3.7911,3.9675,4.1441,4.3189,4.509,4.7014,4.8954,5.0969,5.3108,5.5281,5.7512,5.9871,6.2338,6.4846,6.7478,7.0273,7.3145,7.6109,7.9242,8.2526,8.5939,8.9448,9.3138,9.7043,10.107,10.523
0.3935,0.67185,0.96346,1.2595,1.5705,1.8804,2.1888,2.5079,2.8298,3.1458,3.4657,3.7957,4.1218,4.4455,4.7764,5.1136,5.4462,5.781,6.1261,6.473,6.8149,7.1705,7.5329,7.8964,8.2582,8.6463,9.0359,9.4227,9.833,10.258,10.687,11.126,11.595,12.077,12.567,13.08,13.627,14.183,14.759,15.37,16.008,16.667,17.35,18.074,18.833,19.612,20.42,21.284,22.179,23.11
0.28418,0.48551,0.69651,0.91103,1.1368,1.3623,1.5874,1.8202,2.0566,2.2896,2.5255,2.7702,3.0146,3.2572,3.5049,3.761,4.017,4.2717,4.5353,4.8062,5.0779,5.3492,5.6336,5.9258,6.2177,6.5133,6.8264,7.1481,7.4714,7.8001,8.1553,8.5146,8.8821,9.2615,9.6661,10.082,10.506,10.952,11.423,11.908,12.41,12.935,13.491,14.067,14.66,15.285,15.944,16.629,17.341,18.076
0.59358,1.0127,1.4515,1.8961,2.3625,2.8254,3.2848,3.7605,4.2366,4.7024,5.1749,5.6555,6.1259,6.5947,7.0742,7.5501,8.0159,8.4938,8.9763,9.4461,9.9263,10.419,10.899,11.389,11.9,12.4,12.909,13.454,13.992,14.534,15.126,15.719,16.324,16.966,17.632,18.31,19.021,19.779,20.55,21.35,22.202,23.087,23.992,24.947,25.955,26.995,28.07,29.19,30.378,31.61
0.099711,0.1706,0.24553,0.32185,0.403,0.48549,0.56879,0.6539,0.74361,0.83395,0.92615,1.0203,1.1191,1.2205,1.3241,1.4299,1.5398,1.6547,1.7736,1.8954,2.0209,2.1509,2.2882,2.4301,2.577,2.7279,2.8844,3.0501,3.2234,3.4015,3.5868,3.7778,3.9795,4.1907,4.4106,4.6376,4.8738,5.1212,5.3827,5.6544,5.9376,6.2324,6.5423,6.8704,7.2142,7.5753,7.952,8.3499,8.7754,9.2239
0.12455,0.21304,0.30625,0.40108,0.50178,0.60347,0.70583,0.81086,0.92037,1.03,1.1414,1.2556,1.3751,1.496,1.6187,1.7444,1.8757,2.0109,2.1492,2.2899,2.4361,2.5887,2.7468,2.9076,3.0738,3.2451,3.4274,3.6132,3.8066,4.0038,4.211,4.4287,4.6538,4.8857,5.1253,5.3764,5.641,5.9157,6.1992,6.494,6.804,7.1314,7.4713,7.8255,8.1952,8.5857,8.9998,9.4314,9.8849,10.361
0.27803,0.47503,0.68156,0.89152,1.1126,1.3336,1.5543,1.7823,2.0143,2.2432,2.4749,2.7149,2.9554,3.1945,3.4381,3.69,3.9428,4.1946,4.4541,4.7214,4.9907,5.2598,5.5397,5.8292,6.1196,6.4138,6.7209,7.0414,7.3634,7.6911,8.0397,8.3978,8.7649,9.1415,9.5402,9.9547,10.378,10.819,11.284,11.769,12.269,12.788,13.339,13.914,14.507,15.123,15.777,16.463,17.174,17.907
0.33554,0.57464,0.82887,1.0898,1.3659,1.6515,1.9423,2.2399,2.5555,2.8797,3.2149,3.5583,3.9165,4.2935,4.6859,5.0916,5.5129,5.9496,6.4124,6.8998,7.4076,7.9362,8.4869,9.0618,9.6709,10.315,10.983,11.685,12.413,13.18,13.985,14.84,15.725,16.653,17.617,18.629,19.696,20.821,21.993,23.219,24.5,25.849,27.28,28.791,30.374,32.049,33.809,35.693,37.708,39.846
0.31479,0.53782,0.77252,1.0107,1.2627,1.5159,1.7694,2.0294,2.2975,2.5634,2.8325,3.1088,3.392,3.6757,3.9614,4.2564,4.5613,4.8682,5.178,5.4977,5.8306,6.1687,6.5126,6.8617,7.2332,7.6143,8.0024,8.401,8.8134,9.2529,9.7007,10.165,10.642,11.146,11.674,12.22,12.787,13.378,14.002,14.655,15.336,16.045,16.787,17.575,18.398,19.264,20.165,21.109,22.118,23.172
0.48835,0.8356,1.2023,1.5757,1.9731,2.3765,2.7838,3.2003,3.6389,4.0804,4.5308,4.9912,5.4746,5.9701,6.476,6.9926,7.5304,8.0924,8.6732,9.268,9.8811,10.517,11.188,11.882,12.599,13.336,14.1,14.911,15.757,16.626,17.53,18.462,19.448,20.478,21.55,22.656,23.806,25.012,26.287,27.609,28.988,30.421,31.93,33.526,35.197,36.952,38.782,40.716,42.783,44.962
0.50213,0.85768,1.2302,1.6088,2.0069,2.4041,2.8002,3.21,3.625,4.0332,4.4462,4.875,5.3007,5.7229,6.1544,6.5995,7.0411,7.4811,7.9377,8.4038,8.8673,9.3347,9.8238,10.321,10.814,11.326,11.86,12.401,12.946,13.517,14.117,14.721,15.341,16.002,16.682,17.379,18.104,18.872,19.668,20.483,21.342,22.248,23.185,24.156,25.171,26.244,27.362,28.512,29.713,30.994
0.34429,0.58936,0.84887,1.114,1.3955,1.6836,1.9755,2.2732,2.5899,2.9105,3.2394,3.5758,3.9277,4.2944,4.6711,5.058,5.4569,5.8761,6.3166,6.7709,7.2413,7.7272,8.2346,8.7714,9.3299,9.9093,10.509,11.133,11.79,12.483,13.201,13.948,14.721,15.529,16.382,17.274,18.201,19.163,20.164,21.221,22.336,23.5,24.715,25.984,27.324,28.744,30.249,31.829,33.495,35.261
0.13395,0.22855,0.32775,0.42821,0.53384,0.639,0.74352,0.85137,0.96015,1.0667,1.1743,1.2851,1.3942,1.5023,1.6127,1.7246,1.8346,1.9456,2.0596,2.1734,2.2851,2.4027,2.5213,2.6396,2.7596,2.8857,3.0125,3.138,3.2743,3.4128,3.5521,3.6973,3.8519,4.0092,4.1712,4.3414,4.5213,4.7054,4.8965,5.0997,5.3118,5.5313,5.7593,6.0007,6.2551,6.5181,6.7899,7.0786,7.3813,7.6958
0.25089,0.42834,0.6143,0.803,1.0014,1.199,1.3957,1.5991,1.8045,2.0061,2.2099,2.4205,2.6286,2.835,3.046,3.2612,3.4735,3.687,3.9072,4.1288,4.3473,4.5739,4.8053,5.0379,5.2682,5.5164,5.7659,6.0138,6.2747,6.5472,6.8223,7.1035,7.4023,7.7117,8.0252,8.3526,8.7036,9.0612,9.4295,9.8201,10.231,10.655,11.091,11.555,12.043,12.546,13.067,13.618,14.194,14.795
0.31599,0.53997,0.77561,1.0149,1.2681,1.5225,1.7773,2.039,2.3086,2.5764,2.8474,3.1258,3.4111,3.6969,3.9849,4.2824,4.5895,4.8982,5.2097,5.5319,5.8666,6.2055,6.5496,6.9013,7.2727,7.6524,8.0377,8.4325,8.8478,9.2825,9.7233,10.178,10.651,11.152,11.668,12.198,12.753,13.336,13.946,14.577,15.232,15.924,16.651,17.412,18.201,19.024,19.902,20.82,21.784,22.787
0.10278,0.17569,0.25222,0.33008,0.41226,0.4947,0.57727,0.66243,0.7498,0.83647,0.92437,1.0151,1.1075,1.2,1.2936,1.3905,1.4899,1.5898,1.6905,1.7956,1.9042,2.0135,2.1243,2.2395,2.3593,2.4811,2.6044,2.7321,2.8666,3.0049,3.1448,3.2897,3.4433,3.6011,3.7633,3.9307,4.1075,4.2913,4.481,4.677,4.8838,5.1014,5.3255,5.5585,5.8034,6.061,6.3307,6.6098,6.9005,7.2116
0.12572,0.21461,0.30787,0.40242,0.50196,0.60126,0.70016,0.80217,0.90554,1.007,1.1095,1.2156,1.3208,1.425,1.5312,1.6405,1.7485,1.8563,1.9679,2.0813,2.1937,2.3078,2.4264,2.5467,2.6658,2.7907,2.9201,3.0501,3.1823,3.3222,3.4673,3.6138,3.7646,3.9267,4.0926,4.2628,4.441,4.6297,4.8255,5.0268,5.2385,5.4626,5.6949,5.9368,6.1885,6.4554,6.7354,7.0247,7.3258,7.6441
0.20982,0.3591,0.51707,0.67826,0.84947,1.0242,1.201,1.3815,1.5727,1.7659,1.9637,2.1659,2.3776,2.597,2.8218,3.0523,3.2906,3.5405,3.8017,4.0705,4.3484,4.6348,4.9366,5.2531,5.5817,5.9216,6.2739,6.6391,7.029,7.4348,7.8555,8.2918,8.7454,9.2203,9.7232,10.245,10.788,11.351,11.942,12.565,13.22,13.901,14.614,15.358,16.15,16.986,17.867,18.793,19.767,20.804
0.34283,0.58608,0.84177,1.1018,1.3769,1.6533,1.9305,2.2158,2.51,2.8025,3.0992,3.4045,3.7181,4.033,4.3506,4.679,5.0195,5.3626,5.71,6.0675,6.4409,6.8203,7.207,7.5979,8.0153,8.442,8.8775,9.3217,9.7845,10.273,10.769,11.282,11.809,12.37,12.948,13.542,14.159,14.805,15.486,16.187,16.915,17.677,18.481,19.321,20.19,21.099,22.061,23.071,24.13,25.226
0.14284,0.24387,0.34967,0.45707,0.56986,0.68216,0.79388,0.90954,1.026,1.1404,1.2561,1.3753,1.4929,1.6097,1.7292,1.8504,1.9697,2.0904,2.2145,2.3385,2.4605,2.5887,2.7182,2.8475,2.9783,3.1163,3.2545,3.3912,3.5402,3.6908,3.8424,4.0004,4.1678,4.3377,4.5126,4.6976,4.8907,5.0873,5.2937,5.513,5.7382,5.9706,6.2169,6.4748,6.7428,7.0188,7.3089,7.6161,7.9328,8.2601
0.33588,0.57482,0.82726,1.0845,1.3582,1.6366,1.918,2.2058,2.5095,2.8158,3.1289,3.4489,3.7848,4.1306,4.4841,4.8458,5.2214,5.6147,6.0227,6.4412,6.873,7.3187,7.7909,8.2807,8.7869,9.3082,9.848,10.417,11.014,11.63,12.268,12.926,13.617,14.345,15.1,15.879,16.69,17.536,18.429,19.358,20.326,21.33,22.385,23.502,24.673,25.901,27.181,28.536,29.982,31.51
0.27367,0.46825,0.67351,0.88238,1.1048,1.33,1.5573,1.79,2.0344,2.28,2.5301,2.786,3.0551,3.3294,3.609,3.894,4.1919,4.5027,4.8218,5.1479,5.4833,5.8347,6.2025,6.5797,6.9694,7.3683,7.789,8.2283,8.6847,9.1514,9.6372,10.141,10.676,11.226,11.796,12.383,13,13.649,14.323,15.022,15.747,16.511,17.315,18.156,19.03,19.946,20.915,21.94,23.022,24.152
0.21632,0.37017,0.53262,0.69801,0.87414,1.0529,1.2335,1.4183,1.6129,1.8089,2.0089,2.2135,2.4283,2.6486,2.8735,3.1034,3.3426,3.5928,3.8512,4.116,4.3888,4.672,4.9706,5.279,5.5977,5.9251,6.2643,6.6251,7,7.3851,7.7849,8.1972,8.6341,9.0883,9.5603,10.047,10.553,11.085,11.644,12.223,12.825,13.451,14.114,14.812,15.54,16.304,17.1,17.949,18.85,19.794
0.070059,0.11978,0.17202,0.22518,0.28138,0.33785,0.39448,0.45285,0.513,0.57282,0.63354,0.69607,0.76026,0.82476,0.88985,0.95721,1.027,1.0974,1.1686,1.242,1.3187,1.3966,1.4759,1.5562,1.6419,1.7294,1.8188,1.9097,2.0048,2.1048,2.2064,2.3112,2.419,2.5338,2.6517,2.7728,2.8985,3.0304,3.1689,3.3112,3.4588,3.6139,3.7772,3.9472,4.1228,4.3067,4.5021,4.706,4.9196,5.1412
0.1913,0.32726,0.47054,0.61634,0.7713,0.92797,1.0858,1.2477,1.4169,1.5865,1.759,1.9356,2.121,2.309,2.5,2.6953,2.8994,3.1106,3.3268,3.5471,3.7747,4.0133,4.2612,4.5138,4.7747,5.0416,5.3277,5.6198,5.9238,6.2333,6.5566,6.8982,7.2521,7.6159,7.9916,8.3839,8.7976,9.2273,9.6712,10.132,10.616,11.126,11.656,12.21,12.786,13.395,14.04,14.713,15.421,16.163
0.37093,0.63376,0.90922,1.1893,1.4841,1.7787,2.0728,2.3769,2.6859,2.9907,3.2993,3.6192,3.9392,4.2572,4.5815,4.9169,5.2528,5.5873,5.9326,6.2881,6.6454,7.0023,7.375,7.7593,8.144,8.5336,8.9432,9.3675,9.7938,10.227,10.692,11.166,11.651,12.151,12.681,13.229,13.789,14.375,14.993,15.633,16.294,16.983,17.714,18.473,19.256,20.074,20.94,21.844,22.783,23.751
0.32691,0.55826,0.80058,1.0467,1.3053,1.563,1.8197,2.0854,2.3536,2.6171,2.8838,3.1595,3.4323,3.7031,3.98,4.2632,4.5429,4.824,5.1142,5.4073,5.697,5.9956,6.3024,6.6114,6.9166,7.2448,7.5767,7.9079,8.2504,8.6133,8.9808,9.3542,9.7469,10.16,10.577,11.011,11.473,11.948,12.437,12.951,13.493,14.055,14.632,15.242,15.885,16.548,17.237,17.957,18.717,19.511
0.22332,0.38151,0.54763,0.71632,0.89435,1.0726,1.2507,1.4342,1.6218,1.8072,1.9948,2.1883,2.3838,2.5787,2.7762,2.9803,3.1872,3.394,3.6044,3.8226,4.0451,4.2682,4.4949,4.7337,4.9764,5.2227,5.4696,5.7385,6.0097,6.2868,6.5706,6.8709,7.1833,7.5012,7.8312,8.178,8.541,8.9163,9.3024,9.7114,10.142,10.587,11.05,11.534,12.048,12.583,13.139,13.719,14.332,14.979
0.11141,0.19046,0.27352,0.35801,0.44733,0.53708,0.62707,0.71971,0.81516,0.91005,1.0063,1.1054,1.207,1.3091,1.412,1.5185,1.6288,1.7398,1.8522,1.9681,2.089,2.2117,2.3367,2.4635,2.5985,2.7364,2.8769,3.0204,3.1705,3.3282,3.4883,3.6538,3.8241,4.0056,4.1921,4.3838,4.583,4.792,5.0115,5.2375,5.4721,5.7185,5.9779,6.2486,6.5286,6.8211,7.1319,7.457,7.798,8.1517
0.17746,0.30322,0.43504,0.56908,0.71019,0.85124,0.9921,1.1377,1.2859,1.432,1.58,1.7334,1.8871,2.0399,2.1957,2.3568,2.5184,2.6796,2.8456,3.0167,3.1892,3.3616,3.5408,3.7261,3.9124,4.1009,4.2974,4.5029,4.7093,4.9194,5.1424,5.3719,5.6072,5.8483,6.1035,6.3688,6.6398,6.9223,7.2196,7.5297,7.8497,8.1813,8.5335,8.9005,9.2796,9.6734,10.091,10.528,10.982,11.45
0.095135,0.1627,0.23387,0.30624,0.38306,0.46058,0.53856,0.61856,0.70185,0.78514,0.86974,0.95644,1.0469,1.1384,1.2311,1.3262,1.4254,1.5273,1.6314,1.7371,1.8475,1.9622,2.0809,2.2013,2.3259,2.4551,2.5918,2.7309,2.8754,3.0233,3.1793,3.3424,3.5107,3.6844,3.8642,4.0537,4.252,4.4579,4.6707,4.8926,5.1261,5.3722,5.6279,5.894,6.1722,6.4666,6.7785,7.1034,7.4438,7.8021
